CH1;CH2;PPG
84.94997;55.255325;575.9753
84.955536;55.271374;575.9741
84.929985;55.2343;575.97046
85.03331;55.32609;575.9656
84.94024;55.277977;575.9601
84.94729;55.277718;575.9604
84.9729;55.30833;575.95953
85.028015;55.35904;575.9593
85.01705;55.366547;575.95526
84.96863;55.26701;575.9552
84.91897;55.191242;575.95483
84.8765;55.181824;575.95166
84.89848;55.17944;575.95404
84.9868;55.18054;575.96014
85.033104;55.19601;575.9526
85.053406;55.215057;575.947
85.07423;55.236233;575.9453
84.96296;55.17007;575.9434
84.98496;55.18092;575.93524
85.05422;55.173767;575.9338
85.05806;55.12067;575.9331
85.011375;55.07802;575.9311
84.985725;55.04104;575.93066
84.98724;55.01941;575.9286
85.06383;55.100307;575.9278
85.07656;55.1066;575.928
85.064095;55.09039;575.92883
85.116615;55.098614;575.92596
85.1016;55.093037;575.92346
84.98787;55.002438;575.9234
84.91887;54.958042;575.9238
84.91229;54.95275;575.92377
84.8864;54.90185;575.92773
84.89848;54.915867;575.927
84.90793;54.94252;575.9309
84.89959;54.94064;575.9217
84.884514;54.91861;575.91547
84.92665;54.92917;575.9208
84.899826;54.873974;575.92163
84.833786;54.818497;575.91364
84.926834;54.89372;575.9157
84.97243;54.968864;575.91223
84.93237;54.978523;575.9138
84.94076;55.00122;575.90533
84.89102;54.924995;575.90576
84.84399;54.90812;575.9086
84.82202;54.881203;575.91095
84.74736;54.744396;575.90875
84.69104;54.68763;575.9065
84.73329;54.740917;575.90967
84.72747;54.765663;575.903
84.76533;54.79835;575.8987
84.82818;54.875576;575.8945
84.77496;54.819855;575.9024
84.777725;54.805145;575.9063
84.75124;54.803024;575.8945
84.76528;54.83206;575.89166
84.802475;54.853928;575.8926
84.786736;54.835114;575.8912
84.810936;54.813396;575.89465
84.84787;54.852234;575.89343
84.85855;54.950653;575.88904
84.91601;55.132973;575.8885
84.99348;55.348427;575.88934
85.022224;55.567654;575.8839
85.006485;55.798065;575.88116
85.03374;56.121906;575.8818
85.0187;56.43526;575.8816
85.00933;56.71977;575.8782
84.918015;56.923923;575.8754
84.863464;57.017025;575.87537
84.77621;56.93751;575.87366
84.66836;56.839497;575.87415
84.730545;56.944927;575.8775
84.6982;56.86787;575.8763
84.71137;56.649624;575.8763
84.809944;56.38157;575.87555
84.82155;55.861794;575.87445
84.792534;55.29824;575.87775
84.80617;54.922783;575.87494
84.79394;54.707516;575.86975
84.84217;54.717743;575.8681
84.89477;54.809174;575.8664
84.792725;54.765545;575.86743
84.69814;54.738483;575.86523
84.708855;54.80896;575.86945
84.712326;54.869854;575.87195
84.72201;54.91711;575.8726
84.75792;54.96243;575.8835
84.816376;54.984463;575.8797
84.81344;55.004967;575.86993
84.77467;54.968414;575.8648
84.77997;54.878555;575.8612
84.741035;54.848564;575.8573
84.74724;54.86871;575.8572
84.72948;54.847824;575.85266
84.70177;54.803165;575.8514
84.69213;54.805958;575.852
84.731476;54.850327;575.8501
84.64116;54.74194;575.8492
84.642426;54.709778;575.8473
84.62767;54.70892;575.84595
84.60402;54.702293;575.84344
84.51718;54.591236;575.8416
84.41507;54.548058;575.8393
84.45911;54.596676;575.84125
84.48605;54.56792;575.8414
84.431015;54.477108;575.8391
84.36533;54.441082;575.83765
84.41221;54.50307;575.83673
84.46078;54.544174;575.8333
84.48951;54.58036;575.8308
84.51878;54.62702;575.8294
84.505005;54.60795;575.8294
84.52059;54.60673;575.82666
84.54191;54.618824;575.8266
84.57486;54.660877;575.8264
84.55738;54.65165;575.823
84.5147;54.61713;575.8222
84.50564;54.594982;575.82513
84.43226;54.54155;575.8264
84.43999;54.55783;575.8252
84.45536;54.563774;575.82294
84.48517;54.607353;575.82404
84.54553;54.65101;575.8251
84.55158;54.64855;575.826
84.5158;54.65053;575.82086
84.51432;54.630863;575.82434
84.5425;54.65897;575.8243
84.51618;54.628403;575.81396
84.478775;54.603706;575.8121
84.4597;54.57591;575.8163
84.42637;54.551804;575.81744
84.39475;54.533257;575.81305
84.359566;54.51649;575.8176
84.387726;54.57302;575.82025
84.421455;54.629383;575.80334
84.44292;54.63043;575.7953
84.449066;54.666744;575.7962
84.440414;54.636345;575.79443
84.44213;54.606995;575.79004
84.47393;54.612072;575.7879
84.39874;54.572163;575.7865
84.40694;54.596745;575.7835
84.38274;54.60566;575.78143
84.35713;54.56506;575.7795
84.32082;54.55519;575.7807
84.3882;54.633842;575.7793
84.425415;54.631363;575.7799
84.3512;54.60313;575.78015
84.33827;54.581078;575.77673
84.316124;54.52722;575.7825
84.30275;54.567036;575.76807
84.3445;54.618824;575.7685
84.36872;54.612667;575.7667
84.400734;54.653633;575.76324
84.34741;54.67418;575.76135
84.33055;54.646744;575.76196
84.29738;54.586014;575.7584
84.21499;54.573925;575.75354
84.19634;54.585945;575.751
84.22526;54.582226;575.7507
84.2435;54.637897;575.74945
84.25188;54.703506;575.7467
84.26806;54.697903;575.7446
84.21723;54.651844;575.7427
84.17039;54.608425;575.7446
84.12098;54.61799;575.7467
84.17376;54.73317;575.7459
84.21298;54.776512;575.748
84.252754;54.77961;575.74866
84.22061;54.784355;575.7524
84.1207;54.676044;575.75586
84.095116;54.693016;575.76276
84.06683;54.716286;575.7664
84.069214;54.720673;575.76917
84.07127;54.698143;575.77686
84.01107;54.68427;575.7881
84.05408;54.748165;575.80457
84.044685;54.745186;575.80994
83.992905;54.715714;575.81665
84.00766;54.692776;575.8322
83.96279;54.6501;575.8462
83.99459;54.689396;575.84955
84.05372;54.761227;575.85785
84.03956;54.746326;575.8659
84.06167;54.75308;575.87494
84.00194;54.70954;575.8867
83.91385;54.630028;575.9036
83.91332;54.62383;575.91614
83.937065;54.661186;575.9273
83.97521;54.6646;575.94086
83.985916;54.639515;575.9552
83.956566;54.575645;575.96765
83.98575;54.57946;575.98016
83.93256;54.482327;575.9935
83.86408;54.38243;576.005
83.87357;54.368484;576.0183
83.89994;54.337036;576.02936
83.87189;54.258427;576.041
83.86683;54.217205;576.0521
83.87768;54.18321;576.0633
83.86334;54.11347;576.0736
83.84232;54.06345;576.08514
83.79001;54.025993;576.0956
83.81664;54.007637;576.106
83.808586;53.93091;576.11633
83.777084;53.818928;576.1259
83.7469;53.77632;576.1344
83.82856;53.8282;576.14453
83.834404;53.81335;576.1518
83.816185;53.75756;576.1599
83.75074;53.702557;576.1646
83.770836;53.711163;576.1717
83.763565;53.66388;576.1777
83.74358;53.605995;576.18616
83.73022;53.611813;576.1923
83.73777;53.60969;576.19727
83.72208;53.559383;576.2012
83.69025;53.49389;576.2071
83.7328;53.532467;576.2133
83.749596;53.53847;576.2176
83.77962;53.544075;576.22205
83.72299;53.512962;576.2256
83.69483;53.474934;576.2301
83.705605;53.48254;576.23456
83.685005;53.446518;576.2376
83.69299;53.406822;576.2396
83.725174;53.437458;576.23975
83.719246;53.460228;576.24384
83.714645;53.48631;576.24805
83.6827;53.423435;576.24963
83.669655;53.35439;576.2525
83.69607;53.37537;576.2551
83.71774;53.399166;576.2544
83.661804;53.352505;576.2541
83.63937;53.336174;576.2551
83.64357;53.346188;576.25604
83.608925;53.30616;576.25806
83.597435;53.267296;576.25836
83.621635;53.312332;576.258
83.62858;53.309906;576.25824
83.56406;53.219875;576.2612
83.62545;53.273403;576.2708
83.63374;53.26053;576.2719
83.6147;53.253494;576.2706
83.67578;53.29903;576.2639
83.691185;53.294834;576.2618
83.59214;53.20524;576.2637
83.55416;53.18948;576.264
83.5433;53.179966;576.2657
83.579414;53.204594;576.26624
83.6122;53.216465;576.268
83.59949;53.221546;576.2675
83.585106;53.216446;576.2629
83.51027;53.127823;576.26184
83.49506;53.080402;576.2627
83.47596;53.074177;576.2694
83.42916;53.04938;576.2668
83.42795;53.051765;576.2707
83.479515;53.104908;576.27234
83.50579;53.105503;576.2629
83.52848;53.0933;576.2569
83.5379;53.104958;576.2584
83.50586;53.067238;576.2575
83.48664;53.04216;576.2586
83.44563;53.009872;576.2599
83.43633;53.012733;576.2573
83.49115;53.032574;576.25604
83.48996;53.04113;576.2584
83.43284;52.982956;576.26294
83.401764;52.936134;576.264
83.403435;52.912506;576.26373
83.39505;52.89303;576.26965
83.42187;52.9342;576.269
83.392395;52.92629;576.2627
83.34166;52.88049;576.2629
83.30423;52.81323;576.26306
83.275116;52.79981;576.268
83.309616;52.833637;576.2616
83.380424;52.867043;576.262
83.3902;52.86833;576.25836
83.33744;52.825794;576.26245
83.28277;52.76454;576.2576
83.24102;52.728996;576.25037
83.21556;52.70623;576.2472
83.18788;52.664864;576.242
83.133354;52.59105;576.2409
83.16552;52.63363;576.2408
83.22572;52.679977;576.24445
83.2678;52.68174;576.2439
83.27168;52.680454;576.2455
83.23535;52.66312;576.24255
83.20955;52.658615;576.23346
83.2003;52.619324;576.2283
83.17277;52.56489;576.22925
83.187645;52.574665;576.2331
83.20426;52.58933;576.2369
83.171906;52.55314;576.2371
83.12346;52.494198;576.2359
83.08758;52.48927;576.23737
83.11981;52.49332;576.23975
83.15495;52.49358;576.2314
83.14001;52.4911;576.2245
83.08193;52.429325;576.2166
83.08843;52.41834;576.21875
83.12467;52.430874;576.2185
83.176346;52.470886;576.2185
83.161705;52.4494;576.21893
83.105316;52.38431;576.21655
83.12365;52.418552;576.2176
83.1267;52.44139;576.22034
83.12964;52.41476;576.2183
83.1292;52.367054;576.21515
83.114784;52.339134;576.2156
83.02535;52.268944;576.2161
83.000534;52.218708;576.21826
83.004776;52.206573;576.21594
83.07742;52.304153;576.2139
83.06743;52.307877;576.2122
83.02025;52.252995;576.21173
82.98313;52.22493;576.21423
82.9719;52.20142;576.2143
82.96064;52.18445;576.2157
82.994644;52.207577;576.21747
83.0059;52.222973;576.21704
82.99974;52.193436;576.2192
82.96284;52.141533;576.22003
82.94231;52.115208;576.21954
82.920685;52.10808;576.2225
82.91885;52.096638;576.2256
82.9476;52.12203;576.22473
82.950485;52.102596;576.2255
82.85305;51.998005;576.22504
82.74209;51.88859;576.2268
82.706726;51.83142;576.2278
82.718124;51.84432;576.2305
82.80611;51.94002;576.23157
82.88805;52.016792;576.2316
82.872665;52.01393;576.23157
82.824554;51.98148;576.23224
82.810135;51.93222;576.2354
82.7525;51.853764;576.2376
82.719696;51.828968;576.23804
82.71207;51.822052;576.23883
82.75854;51.841457;576.23834
82.71479;51.79392;576.2401
82.73152;51.800095;576.24097
82.74147;51.811657;576.2417
82.729454;51.81073;576.24384
82.69943;51.793606;576.24255
82.64386;51.750572;576.24274
82.621346;51.69066;576.2453
82.64789;51.688183;576.2475
82.63547;51.6858;576.2459
82.61105;51.662;576.2458
82.63392;51.681908;576.24567
82.66531;51.685482;576.2472
82.64007;51.662453;576.2462
82.6167;51.663956;576.24493
82.583916;51.65871;576.24664
82.58237;51.65184;576.24567
82.53852;51.590786;576.2446
82.47518;51.54272;576.246
82.485214;51.55655;576.2455
82.49611;51.519737;576.2438
82.52573;51.527508;576.2505
82.52692;51.52181;576.261
82.50963;51.48791;576.2578
82.55457;51.53981;576.25195
82.55657;51.547607;576.2449
82.59846;51.595318;576.2449
82.57431;51.60454;576.2423
82.53762;51.57784;576.2491
82.44926;51.46483;576.2434
82.354965;51.32397;576.2352
82.365364;51.34297;576.2326
82.40239;51.39242;576.23456
82.38315;51.37535;576.24097
82.38355;51.37065;576.24854
82.365364;51.35225;576.2403
82.44592;51.403076;576.2361
82.42592;51.374134;576.23566
82.338806;51.30826;576.2291
82.25104;51.253162;576.2264
82.20109;51.19308;576.22614
82.230896;51.209244;576.22125
82.29722;51.263004;576.2244
82.31429;51.299603;576.2264
82.29629;51.264988;576.2151
82.21971;51.184284;576.21783
82.12625;51.107414;576.22174
82.118286;51.108654;576.22723
82.13876;51.117954;576.2187
82.04485;51.01856;576.2093
82.01558;50.990425;576.2039
82.083595;51.052532;576.2045
82.135666;51.099213;576.2045
82.142914;51.092773;576.2004
82.13977;51.099525;576.1991
82.09457;51.072678;576.1955
82.07683;51.0418;576.1923
82.03014;50.97726;576.18933
82.05465;51.01596;576.1875
82.06102;51.001987;576.1904
82.04244;50.98296;576.19257
82.034386;50.993763;576.18616
82.03112;51.00611;576.1878
81.99128;50.960213;576.18823
81.95947;50.90955;576.1814
81.96775;50.913296;576.1768
81.94393;50.910793;576.1763
81.88853;50.875412;576.17017
81.86242;50.840576;576.1676
81.82863;50.81168;576.1661
81.85183;50.81981;576.16486
81.84145;50.784813;576.1648
81.813545;50.76564;576.1611
81.84935;50.82773;576.15765
81.85819;50.82286;576.15814
81.82468;50.77885;576.15564
81.79964;50.776707;576.1531
81.819214;50.81981;576.15283
81.7943;50.765926;576.1498
81.75513;50.733646;576.1525
81.708855;50.69509;576.1505
81.71631;50.68091;576.1458
81.69876;50.67185;576.1457
81.698265;50.684677;576.14264
81.662506;50.658375;576.1415
81.62643;50.62216;576.13934
81.64245;50.651657;576.1359
81.68088;50.679237;576.1359
81.62998;50.635418;576.1345
81.61174;50.625977;576.1348
81.63916;50.639114;576.1327
81.615776;50.62514;576.1329
81.55805;50.57641;576.1299
81.54203;50.55309;576.126
81.50915;50.492607;576.12384
81.533516;50.520477;576.1241
81.54379;50.528534;576.12646
81.494896;50.50133;576.1259
81.47182;50.494274;576.12305
81.48192;50.519333;576.12006
81.49704;50.5349;576.1205
81.47544;50.503857;576.11914
81.4402;50.482857;576.1143
81.39605;50.4052;576.1099
81.38238;50.40501;576.1107
81.347626;50.389465;576.11115
81.34128;50.399765;576.1096
81.33003;50.41145;576.10583
81.35346;50.440605;576.1024
81.32159;50.39631;576.103
81.31203;50.373226;576.10236
81.30378;50.36765;576.099
81.27259;50.33451;576.1007
81.25619;50.33575;576.10046
81.234665;50.35635;576.09595
81.21361;50.32669;576.0925
81.23709;50.34805;576.09296
81.27772;50.408157;576.0938
81.29403;50.43062;576.0942
81.27371;50.417217;576.0956
81.28373;50.439484;576.0923
81.26752;50.429493;576.0919
81.20016;50.374302;576.09125
81.12386;50.307117;576.09686
81.06133;50.26625;576.09814
81.06786;50.306187;576.08374
81.10069;50.349556;576.09467
81.11364;50.35027;576.08905
81.098305;50.34252;576.07715
81.038155;50.326332;576.0822
81.00115;50.300346;576.08185
80.99223;50.288757;576.0765
80.98174;50.281532;576.07587
80.96062;50.281487;576.07367
80.975044;50.30416;576.07355
80.95983;50.301155;576.0702
80.95643;50.290615;576.0681
80.94126;50.241882;576.0642
80.97557;50.259766;576.06696
80.99452;50.293144;576.06934
80.973495;50.298412;576.07166
80.890785;50.20891;576.06226
80.82901;50.124344;576.0582
80.88008;50.164303;576.06036
80.892456;50.191364;576.0607
80.89932;50.206028;576.071
80.90491;50.214134;576.0769
80.90388;50.205074;576.0633
80.90612;50.21289;576.0573
80.85738;50.15851;576.0472
80.82243;50.108418;576.0434
80.76755;50.061783;576.0445
80.67013;50.004036;576.04193
80.69395;50.035675;576.04504
80.68882;50.026688;576.0449
80.631004;49.995052;576.04126
80.60715;49.97381;576.04
80.56575;49.919662;576.03467
80.52978;49.893528;576.03345
80.51535;49.88647;576.0315
80.463776;49.8422;576.02814
80.41796;49.77313;576.0328
80.41288;49.772224;576.0302
80.42702;49.816593;576.0307
80.38353;49.773487;576.02625
80.32178;49.685963;576.0262
80.266754;49.643;576.0218
80.24403;49.637638;576.0159
80.21411;49.623093;576.0151
80.213135;49.622925;576.01294
80.16254;49.564682;576.0104
80.13688;49.52961;576.0097
80.11338;49.52069;576.0072
80.15734;49.59031;576.00745
80.18337;49.603447;576.00256
80.083595;49.520123;575.99945
80.07881;49.532017;575.99963
80.098236;49.55316;575.99725
80.048645;49.514637;575.9971
79.9869;49.47513;575.9939
80.00575;49.504047;575.9923
80.03489;49.533993;575.99255
80.05098;49.57496;575.99054
79.9924;49.537952;575.9853
79.97511;49.518257;575.9855
79.94805;49.483406;575.9903
79.91764;49.460518;575.9882
79.87271;49.456318;575.98737
79.8443;49.423153;575.9929
79.867165;49.429447;575.9863
79.91084;49.493275;575.97815
79.88719;49.48977;575.9829
79.83021;49.446213;575.979
79.77983;49.408493;575.9754
79.765144;49.410755;575.9724
79.74731;49.405724;575.97345
79.71958;49.39199;575.9721
79.73768;49.38768;575.9685
79.70706;49.344833;575.9721
79.684105;49.319443;575.9663
79.76221;49.380264;575.96765
79.774605;49.448376;575.973
79.764336;49.546154;575.96796
79.75885;49.66005;575.96893
79.75303;49.811512;575.977
79.74686;50.036343;575.9723
79.748215;50.293766;575.9581
79.72583;50.573547;575.94794
79.73443;50.93661;575.9432
79.73513;51.242527;575.9413
79.66704;51.38408;575.9415
79.59017;51.442253;575.94135
79.527534;51.463566;575.9417
79.48593;51.463566;575.94147
79.51249;51.552734;575.93463
79.55197;51.5514;575.9361
79.598015;51.395283;575.93225
79.59255;51.00611;575.93195
79.54404;50.385555;575.9355
79.48712;49.756462;575.93604
79.434525;49.280792;575.9292
79.45427;49.142467;575.9269
79.47968;49.203953;575.92584
79.44347;49.276196;575.9244
79.39574;49.348198;575.91766
79.357834;49.36343;575.9249
79.34031;49.391468;575.91547
79.31481;49.373775;575.91296
79.30538;49.366623;575.9113
79.24876;49.316463;575.90753
79.23423;49.2858;575.9067
79.241486;49.306927;575.9078
79.261696;49.315247;575.9079
79.253685;49.272858;575.90204
79.255806;49.27984;575.89484
79.25025;49.273426;575.89795
79.20717;49.22789;575.8953
79.16638;49.205956;575.8965
79.16435;49.209743;575.8965
79.18438;49.218044;575.8917
79.18464;49.230537;575.88635
79.20412;49.271927;575.88245
79.218376;49.28671;575.87836
79.13736;49.210655;575.87494
79.13739;49.211487;575.8743
79.11044;49.20231;575.87286
79.07161;49.157864;575.87115
79.04562;49.12661;575.87
79.06193;49.14828;575.8685
79.05608;49.156433;575.86786
79.0706;49.175888;575.8664
79.07342;49.182564;575.864
79.08825;49.19754;575.863
79.094475;49.198017;575.8627
79.065;49.17541;575.864
79.06829;49.20264;575.86285
79.05728;49.20038;575.86145
79.09552;49.245483;575.86115
79.126396;49.271904;575.8487
79.08992;49.240646;575.8475
79.03777;49.205265;575.8473
79.01422;49.179966;575.84814
78.96391;49.131065;575.8483
78.93714;49.125393;575.842
78.98781;49.19053;575.84326
79.01999;49.222668;575.84357
78.97595;49.190628;575.8445
78.92069;49.168335;575.83887
78.90529;49.158558;575.8321
78.929054;49.16423;575.83307
78.92369;49.153717;575.8322
78.91974;49.15248;575.82996
78.89584;49.131664;575.82825
78.890335;49.14561;575.8314
78.84881;49.12027;575.8196
78.771034;49.059113;575.8141
78.71176;49.017628;575.8132
78.669945;48.99815;575.80884
78.65814;48.97724;575.805
78.686516;48.99996;575.80457
78.73134;49.05115;575.80634
78.69879;49.033817;575.8031
78.68997;49.029858;575.80225
78.67633;49.022682;575.79724
78.69948;49.060947;575.79767
78.719795;49.096188;575.79144
78.685585;49.08598;575.7865
78.65773;49.071655;575.78394
78.68532;49.111755;575.7842
78.665886;49.110256;575.7826
78.59281;49.051292;575.77966
78.53109;49.003513;575.7763
78.48722;48.981552;575.7751
78.48636;48.977695;575.7733
78.46793;48.958145;575.77014
78.468124;48.979126;575.76953
78.46281;48.990807;575.77106
78.48731;49.027523;575.77026
78.51299;49.077114;575.76807
78.50267;49.0779;575.7653
78.51252;49.10358;575.7698
78.45852;49.076828;575.76807
78.44106;49.076256;575.773
78.446594;49.103054;575.767
78.4665;49.132214;575.7638
78.45577;49.15293;575.76355
78.49168;49.224125;575.7687
78.60438;49.354156;575.76874
78.61413;49.40029;575.77545
78.604256;49.40878;575.7796
78.59615;49.410995;575.7776
78.627075;49.466164;575.78503
78.61353;49.486862;575.7878
78.61599;49.510704;575.8039
78.60623;49.52069;575.8139
78.571266;49.52489;575.8114
78.62476;49.592216;575.8212
78.60864;49.62538;575.8333
78.519554;49.585804;575.8484
78.55214;49.614437;575.85956
78.57129;49.63568;575.8754
78.58325;49.670326;575.8902
78.5997;49.70177;575.908
78.6404;49.73975;575.92847
78.64877;49.777897;575.9315
78.650154;49.819576;575.94574
78.66808;49.825893;575.9584
78.66512;49.844654;575.9732
78.69109;49.88049;575.9912
78.651634;49.852283;576.0058
78.62805;49.829967;576.02014
78.617065;49.82644;576.0347
78.61694;49.809464;576.0499
78.61277;49.7953;576.06555
78.59145;49.77489;576.0784
78.518456;49.691544;576.0936
78.49447;49.645454;576.1079
78.5396;49.654827;576.1239
78.5791;49.651417;576.13525
78.578896;49.62853;576.14624
78.580536;49.59777;576.16077
78.57433;49.55574;576.17303
78.54568;49.48953;576.1853
78.51395;49.41407;576.1946
78.511185;49.38379;576.20734
78.452576;49.28552;576.2168
78.44435;49.236736;576.22595
78.46201;49.21969;576.2348
78.5026;49.222073;576.2468
78.49041;49.18252;576.255
78.459755;49.133526;576.26416
78.42108;49.063763;576.27234
78.398384;49.0166;576.28156
78.388016;48.980984;576.2903
78.36212;48.946606;576.29584
78.4033;48.955948;576.30237
78.44314;48.961525;576.3077
78.438705;48.941143;576.31635
78.437004;48.93013;576.3242
78.379524;48.87398;576.3271
78.30857;48.802765;576.3319
78.31262;48.79132;576.3378
78.366196;48.82315;576.34204
78.412544;48.85114;576.34357
78.380646;48.826366;576.3479
78.38932;48.84854;576.3531
78.38868;48.855026;576.3596
78.34767;48.80837;576.36194
78.34834;48.78913;576.36456
78.33396;48.783333;576.3654
78.3287;48.783665;576.36847
78.32166;48.77554;576.3712
78.29677;48.75773;576.3724
78.32979;48.792896;576.3751
78.343376;48.808247;576.37946
78.33055;48.796974;576.381
78.33229;48.801144;576.38354
78.339134;48.80944;576.38544
78.32412;48.788055;576.3873
78.34507;48.805267;576.3909
78.342384;48.813637;576.3922
78.31904;48.79068;576.3951
78.32228;48.81357;576.39716
78.26663;48.768982;576.4023
78.23206;48.727688;576.3993
78.23912;48.71138;576.39685
78.21402;48.707066;576.3977
78.25814;48.751102;576.39655
78.243385;48.73131;576.39404
78.20484;48.712597;576.39716
78.20288;48.71522;576.3993
78.247795;48.760445;576.4
78.26802;48.785408;576.4043
78.24765;48.776897;576.40454
78.23905;48.762306;576.3989
78.24279;48.762947;576.396
78.25712;48.781593;576.39764
78.280365;48.80987;576.4004
78.27667;48.804195;576.40283
78.292694;48.83705;576.404
78.285065;48.836693;576.4047
78.27982;48.826298;576.4041
78.259415;48.804695;576.403
78.24281;48.806747;576.40405
78.23204;48.80913;576.4051
78.25292;48.824436;576.4086
78.1901;48.770435;576.41034
78.17916;48.75847;576.40765
78.19506;48.77766;576.40906
78.20202;48.7932;576.40906
78.210846;48.795925;576.4113
78.183784;48.773464;576.41187
78.22958;48.813927;576.41394
78.30204;48.877987;576.415
78.27097;48.868164;576.41376
78.249466;48.853596;576.4157
78.23173;48.834522;576.423
78.22381;48.82911;576.4199
78.18807;48.79938;576.4232
78.15479;48.779472;576.42035
78.14492;48.779995;576.424
78.18905;48.833237;576.4252
78.187195;48.851044;576.417
78.17868;48.85157;576.41473
78.18636;48.861702;576.4161
78.22744;48.89539;576.41614
78.255165;48.90681;576.4167
78.23316;48.89356;576.4136
78.17391;48.838722;576.4139
78.1566;48.81557;576.4126
78.10925;48.784286;576.4125
78.097496;48.7939;576.41174
78.11943;48.81919;576.4093
78.17711;48.88891;576.40845
78.1428;48.85529;576.40656
78.10546;48.818737;576.4062
78.07621;48.78562;576.4037
78.05735;48.7635;576.40546
78.05632;48.761475;576.4086
78.07079;48.787865;576.40314
78.06812;48.77444;576.4024
78.03685;48.750004;576.3985
77.99703;48.72938;576.39526
78.01456;48.744827;576.3979
78.05513;48.779236;576.3994
78.009575;48.72831;576.39636
77.97179;48.69724;576.39465
77.967445;48.709423;576.3936
77.944725;48.718437;576.39557
77.89143;48.705753;576.39496
77.89024;48.688995;576.39514
77.9914;48.75587;576.3992
77.99763;48.767647;576.40155
77.983536;48.77642;576.4124
77.97514;48.783;576.42596
77.96599;48.789772;576.40063
77.952896;48.766884;576.39276
77.9869;48.801052;576.3957
78.00354;48.827705;576.3943
77.95438;48.794872;576.3926
77.9246;48.77332;576.39453
77.89432;48.731834;576.3953
77.85193;48.683556;576.3966
77.87952;48.711308;576.41077
77.96785;48.795185;576.4011
77.98027;48.819862;576.3994
77.881325;48.754246;576.40906
77.85017;48.717247;576.4049
77.87494;48.75272;576.40173
77.89324;48.77618;576.4017
77.86575;48.741684;576.4114
77.84697;48.725803;576.41656
77.867165;48.753223;576.41046
77.85651;48.751625;576.4087
77.80677;48.711407;576.4019
77.76343;48.666748;576.4086
77.823845;48.716053;576.4071
77.81927;48.70876;576.40717
77.754944;48.650345;576.4107
77.754005;48.643883;576.41113
77.768456;48.64436;576.4094
77.68372;48.57982;576.4078
77.710976;48.608;576.40753
77.754776;48.654827;576.4088
77.72929;48.63425;576.41003
77.71503;48.624382;576.4143
77.74931;48.65051;576.41187
77.80946;48.688442;576.4105
77.82172;48.701557;576.4148
77.77056;48.654015;576.4142
77.751724;48.65187;576.4107
77.77926;48.67979;576.4116
77.77992;48.673737;576.4106
77.78607;48.67669;576.4122
77.77265;48.666626;576.41223
77.72122;48.6142;576.4146
77.73927;48.629868;576.4182
77.76169;48.64803;576.415
77.77306;48.65876;576.4157
77.80045;48.693306;576.41675
77.83989;48.716934;576.4123
77.85555;48.730812;576.41473
77.802;48.70089;576.41315
77.76085;48.67471;576.4095
77.82451;48.724205;576.4097
77.848976;48.745975;576.40967
77.84754;48.75456;576.409
77.826775;48.745426;576.40735
77.8068;48.72285;576.4066
77.81495;48.71145;576.4078
77.81321;48.69722;576.4071
77.85259;48.745068;576.40533
77.86986;48.762165;576.40796
77.897514;48.77549;576.40796
77.86749;48.756943;576.40454
77.85526;48.76581;576.40186
77.857704;48.784645;576.4013
77.81884;48.758274;576.3996
77.78296;48.71689;576.3974
77.79366;48.718006;576.3967
77.791466;48.71169;576.3951
77.78646;48.689804;576.3944
77.79142;48.707756;576.3924
77.83705;48.75489;576.39343
77.85319;48.75818;576.39215
77.833046;48.758537;576.38824
77.85276;48.77046;576.3877
77.885;48.786884;576.38495
77.873146;48.774868;576.3822
77.89472;48.79814;576.38654
77.90913;48.814304;576.39014
77.863495;48.778996;576.3802
77.856;48.77232;576.3736
77.91854;48.838764;576.374
77.932014;48.856026;576.3698
77.97979;48.880802;576.36957
77.97812;48.865993;576.36896
77.927986;48.8149;576.36743
77.9211;48.815044;576.3647
77.94026;48.843967;576.3608
77.87703;48.785744;576.3577
77.8927;48.79907;576.356
77.88581;48.78448;576.3533
77.82856;48.72573;576.35065
77.79304;48.691734;576.3476
77.80696;48.70411;576.3487
77.8145;48.70587;576.3526
77.88912;48.77361;576.35095
77.958435;48.849113;576.34357
77.96482;48.871906;576.3425
77.97965;48.88445;576.3371
77.99813;48.88712;576.33575
78.00693;48.895203;576.332
77.95404;48.843056;576.3281
77.9548;48.85517;576.3282
77.973114;48.880608;576.32684
77.97691;48.898754;576.3244
78.00041;48.92319;576.3208
77.997894;48.92507;576.31885
78.02359;48.94932;576.3154
78.07101;48.977837;576.31445
78.07933;48.983894;576.31354
78.08832;48.99493;576.3125
78.10699;49.006374;576.3138
78.04474;48.958927;576.3112
78.0198;48.92791;576.3092
78.02376;48.923836;576.3037
77.95645;48.872356;576.30023
77.91135;48.82215;576.2981
77.89065;48.7995;576.2971
77.91947;48.83438;576.29755
77.9272;48.83383;576.29816
77.96754;48.877346;576.2955
78.011284;48.926075;576.2903
77.953545;48.876556;576.28613
77.944984;48.86349;576.28375
77.95593;48.861916;576.2823
77.966896;48.85541;576.27783
77.948845;48.838764;576.2777
77.94145;48.833332;576.27637
77.91852;48.806747;576.2736
77.87653;48.771317;576.2732
77.86141;48.768578;576.27155
77.894844;48.80434;576.2707
77.91115;48.815903;576.26825
77.92047;48.818645;576.2674
77.90253;48.80577;576.26587
77.95212;48.85441;576.2657
77.925415;48.826275;576.26294
77.849686;48.760326;576.2624
77.82196;48.74383;576.2656
